grid_id,x_min,y_min,x_max,y_max,center_x,center_y,grid_m,selection
C02321,219000.000,479500.000,219500.000,480000.000,219250.000,479750.000,500,center_in_cheonan
C02322,219500.000,479500.000,220000.000,480000.000,219750.000,479750.000,500,center_in_cheonan
C02323,220000.000,479500.000,220500.000,480000.000,220250.000,479750.000,500,center_in_cheonan
C02324,220500.000,479500.000,221000.000,480000.000,220750.000,479750.000,500,center_in_cheonan
C02325,221000.000,479500.000,221500.000,480000.000,221250.000,479750.000,500,center_in_cheonan
C02326,221500.000,479500.000,222000.000,480000.000,221750.000,479750.000,500,center_in_cheonan
C02327,222000.000,479500.000,222500.000,480000.000,222250.000,479750.000,500,center_in_cheonan
C02328,222500.000,479500.000,223000.000,480000.000,222750.000,479750.000,500,center_in_cheonan
C02329,208000.000,480000.000,208500.000,480500.000,208250.000,480250.000,500,center_in_cheonan
C02330,208500.000,480000.000,209000.000,480500.000,208750.000,480250.000,500,center_in_cheonan
C02331,209000.000,480000.000,209500.000,480500.000,209250.000,480250.000,500,center_in_cheonan
C02332,209500.000,480000.000,210000.000,480500.000,209750.000,480250.000,500,center_in_cheonan
C02333,210000.000,480000.000,210500.000,480500.000,210250.000,480250.000,500,center_in_cheonan
C02334,210500.000,480000.000,211000.000,480500.000,210750.000,480250.000,500,center_in_cheonan
C02335,211000.000,480000.000,211500.000,480500.000,211250.000,480250.000,500,center_in_cheonan
C02336,211500.000,480000.000,212000.000,480500.000,211750.000,480250.000,500,center_in_cheonan
C02337,212000.000,480000.000,212500.000,480500.000,212250.000,480250.000,500,center_in_cheonan
C02338,212500.000,480000.000,213000.000,480500.000,212750.000,480250.000,500,center_in_cheonan
C02339,213000.000,480000.000,213500.000,480500.000,213250.000,480250.000,500,center_in_cheonan
C02340,213500.000,480000.000,214000.000,480500.000,213750.000,480250.000,500,center_in_cheonan
C02341,214000.000,480000.000,214500.000,480500.000,214250.000,480250.000,500,center_in_cheonan
C02342,214500.000,480000.000,215000.000,480500.000,214750.000,480250.000,500,center_in_cheonan
C02343,215000.000,480000.000,215500.000,480500.000,215250.000,480250.000,500,center_in_cheonan
C02344,215500.000,480000.000,216000.000,480500.000,215750.000,480250.000,500,center_in_cheonan
C02345,216000.000,480000.000,216500.000,480500.000,216250.000,480250.000,500,center_in_cheonan
C02346,216500.000,480000.000,217000.000,480500.000,216750.000,480250.000,500,center_in_cheonan
C02347,217000.000,480000.000,217500.000,480500.000,217250.000,480250.000,500,center_in_cheonan
C02348,217500.000,480000.000,218000.000,480500.000,217750.000,480250.000,500,center_in_cheonan
C02349,218000.000,480000.000,218500.000,480500.000,218250.000,480250.000,500,center_in_cheonan
C02350,218500.000,480000.000,219000.000,480500.000,218750.000,480250.000,500,center_in_cheonan
C02351,219000.000,480000.000,219500.000,480500.000,219250.000,480250.000,500,center_in_cheonan
C02352,219500.000,480000.000,220000.000,480500.000,219750.000,480250.000,500,center_in_cheonan
C02353,220000.000,480000.000,220500.000,480500.000,220250.000,480250.000,500,center_in_cheonan
C02354,220500.000,480000.000,221000.000,480500.000,220750.000,480250.000,500,center_in_cheonan
C02355,222000.000,480000.000,222500.000,480500.000,222250.000,480250.000,500,center_in_cheonan
C02356,207500.000,480500.000,208000.000,481000.000,207750.000,480750.000,500,center_in_cheonan
C02357,208000.000,480500.000,208500.000,481000.000,208250.000,480750.000,500,center_in_cheonan
C02358,208500.000,480500.000,209000.000,481000.000,208750.000,480750.000,500,center_in_cheonan
C02359,209000.000,480500.000,209500.000,481000.000,209250.000,480750.000,500,center_in_cheonan
C02360,209500.000,480500.000,210000.000,481000.000,209750.000,480750.000,500,center_in_cheonan
C02361,210000.000,480500.000,210500.000,481000.000,210250.000,480750.000,500,center_in_cheonan
C02362,210500.000,480500.000,211000.000,481000.000,210750.000,480750.000,500,center_in_cheonan
C02363,211000.000,480500.000,211500.000,481000.000,211250.000,480750.000,500,center_in_cheonan
C02364,211500.000,480500.000,212000.000,481000.000,211750.000,480750.000,500,center_in_cheonan
C02365,212000.000,480500.000,212500.000,481000.000,212250.000,480750.000,500,center_in_cheonan
C02366,212500.000,480500.000,213000.000,481000.000,212750.000,480750.000,500,center_in_cheonan
C02367,213000.000,480500.000,213500.000,481000.000,213250.000,480750.000,500,center_in_cheonan
C02368,213500.000,480500.000,214000.000,481000.000,213750.000,480750.000,500,center_in_cheonan
C02369,214000.000,480500.000,214500.000,481000.000,214250.000,480750.000,500,center_in_cheonan
C02370,214500.000,480500.000,215000.000,481000.000,214750.000,480750.000,500,center_in_cheonan
C02371,215000.000,480500.000,215500.000,481000.000,215250.000,480750.000,500,center_in_cheonan
C02372,215500.000,480500.000,216000.000,481000.000,215750.000,480750.000,500,center_in_cheonan
C02373,216000.000,480500.000,216500.000,481000.000,216250.000,480750.000,500,center_in_cheonan
C02374,216500.000,480500.000,217000.000,481000.000,216750.000,480750.000,500,center_in_cheonan
C02375,217000.000,480500.000,217500.000,481000.000,217250.000,480750.000,500,center_in_cheonan
C02376,217500.000,480500.000,218000.000,481000.000,217750.000,480750.000,500,center_in_cheonan
C02377,218000.000,480500.000,218500.000,481000.000,218250.000,480750.000,500,center_in_cheonan
C02378,218500.000,480500.000,219000.000,481000.000,218750.000,480750.000,500,center_in_cheonan
C02379,219000.000,480500.000,219500.000,481000.000,219250.000,480750.000,500,center_in_cheonan
C02380,219500.000,480500.000,220000.000,481000.000,219750.000,480750.000,500,center_in_cheonan
C02381,220000.000,480500.000,220500.000,481000.000,220250.000,480750.000,500,center_in_cheonan
C02382,207000.000,481000.000,207500.000,481500.000,207250.000,481250.000,500,center_in_cheonan
C02383,207500.000,481000.000,208000.000,481500.000,207750.000,481250.000,500,center_in_cheonan
C02384,208000.000,481000.000,208500.000,481500.000,208250.000,481250.000,500,center_in_cheonan
C02385,208500.000,481000.000,209000.000,481500.000,208750.000,481250.000,500,center_in_cheonan
C02386,209000.000,481000.000,209500.000,481500.000,209250.000,481250.000,500,center_in_cheonan
C02387,209500.000,481000.000,210000.000,481500.000,209750.000,481250.000,500,center_in_cheonan
C02388,210000.000,481000.000,210500.000,481500.000,210250.000,481250.000,500,center_in_cheonan
C02389,210500.000,481000.000,211000.000,481500.000,210750.000,481250.000,500,center_in_cheonan
C02390,211000.000,481000.000,211500.000,481500.000,211250.000,481250.000,500,center_in_cheonan
C02391,211500.000,481000.000,212000.000,481500.000,211750.000,481250.000,500,center_in_cheonan
C02392,212000.000,481000.000,212500.000,481500.000,212250.000,481250.000,500,center_in_cheonan
C02393,212500.000,481000.000,213000.000,481500.000,212750.000,481250.000,500,center_in_cheonan
C02394,213000.000,481000.000,213500.000,481500.000,213250.000,481250.000,500,center_in_cheonan
C02395,213500.000,481000.000,214000.000,481500.000,213750.000,481250.000,500,center_in_cheonan
C02396,214000.000,481000.000,214500.000,481500.000,214250.000,481250.000,500,center_in_cheonan
C02397,214500.000,481000.000,215000.000,481500.000,214750.000,481250.000,500,center_in_cheonan
C02398,215000.000,481000.000,215500.000,481500.000,215250.000,481250.000,500,center_in_cheonan
C02399,215500.000,481000.000,216000.000,481500.000,215750.000,481250.000,500,center_in_cheonan
C02400,216000.000,481000.000,216500.000,481500.000,216250.000,481250.000,500,center_in_cheonan
C02401,216500.000,481000.000,217000.000,481500.000,216750.000,481250.000,500,center_in_cheonan
C02402,217000.000,481000.000,217500.000,481500.000,217250.000,481250.000,500,center_in_cheonan
C02403,217500.000,481000.000,218000.000,481500.000,217750.000,481250.000,500,center_in_cheonan
C02404,218000.000,481000.000,218500.000,481500.000,218250.000,481250.000,500,center_in_cheonan
C02405,218500.000,481000.000,219000.000,481500.000,218750.000,481250.000,500,center_in_cheonan
C02406,219000.000,481000.000,219500.000,481500.000,219250.000,481250.000,500,center_in_cheonan
C02407,207000.000,481500.000,207500.000,482000.000,207250.000,481750.000,500,center_in_cheonan
C02408,207500.000,481500.000,208000.000,482000.000,207750.000,481750.000,500,center_in_cheonan
C02409,208000.000,481500.000,208500.000,482000.000,208250.000,481750.000,500,center_in_cheonan
C02410,208500.000,481500.000,209000.000,482000.000,208750.000,481750.000,500,center_in_cheonan
C02411,209000.000,481500.000,209500.000,482000.000,209250.000,481750.000,500,center_in_cheonan
C02412,209500.000,481500.000,210000.000,482000.000,209750.000,481750.000,500,center_in_cheonan
C02413,210000.000,481500.000,210500.000,482000.000,210250.000,481750.000,500,center_in_cheonan
C02414,210500.000,481500.000,211000.000,482000.000,210750.000,481750.000,500,center_in_cheonan
C02415,211000.000,481500.000,211500.000,482000.000,211250.000,481750.000,500,center_in_cheonan
C02416,211500.000,481500.000,212000.000,482000.000,211750.000,481750.000,500,center_in_cheonan
C02417,212000.000,481500.000,212500.000,482000.000,212250.000,481750.000,500,center_in_cheonan
C02418,212500.000,481500.000,213000.000,482000.000,212750.000,481750.000,500,center_in_cheonan
C02419,213000.000,481500.000,213500.000,482000.000,213250.000,481750.000,500,center_in_cheonan
C02420,213500.000,481500.000,214000.000,482000.000,213750.000,481750.000,500,center_in_cheonan
C02421,214000.000,481500.000,214500.000,482000.000,214250.000,481750.000,500,center_in_cheonan
C02422,214500.000,481500.000,215000.000,482000.000,214750.000,481750.000,500,center_in_cheonan
C02423,215000.000,481500.000,215500.000,482000.000,215250.000,481750.000,500,center_in_cheonan
C02424,215500.000,481500.000,216000.000,482000.000,215750.000,481750.000,500,center_in_cheonan
C02425,216000.000,481500.000,216500.000,482000.000,216250.000,481750.000,500,center_in_cheonan
C02426,216500.000,481500.000,217000.000,482000.000,216750.000,481750.000,500,center_in_cheonan
C02427,217000.000,481500.000,217500.000,482000.000,217250.000,481750.000,500,center_in_cheonan
C02428,217500.000,481500.000,218000.000,482000.000,217750.000,481750.000,500,center_in_cheonan
C02429,218000.000,481500.000,218500.000,482000.000,218250.000,481750.000,500,center_in_cheonan
C02430,206500.000,482000.000,207000.000,482500.000,206750.000,482250.000,500,center_in_cheonan
C02431,207000.000,482000.000,207500.000,482500.000,207250.000,482250.000,500,center_in_cheonan
C02432,207500.000,482000.000,208000.000,482500.000,207750.000,482250.000,500,center_in_cheonan
C02433,208000.000,482000.000,208500.000,482500.000,208250.000,482250.000,500,center_in_cheonan
C02434,208500.000,482000.000,209000.000,482500.000,208750.000,482250.000,500,center_in_cheonan
C02435,209000.000,482000.000,209500.000,482500.000,209250.000,482250.000,500,center_in_cheonan
C02436,209500.000,482000.000,210000.000,482500.000,209750.000,482250.000,500,center_in_cheonan
C02437,210000.000,482000.000,210500.000,482500.000,210250.000,482250.000,500,center_in_cheonan
C02438,210500.000,482000.000,211000.000,482500.000,210750.000,482250.000,500,center_in_cheonan
C02439,211000.000,482000.000,211500.000,482500.000,211250.000,482250.000,500,center_in_cheonan
C02440,211500.000,482000.000,212000.000,482500.000,211750.000,482250.000,500,center_in_cheonan
C02441,212000.000,482000.000,212500.000,482500.000,212250.000,482250.000,500,center_in_cheonan
C02442,212500.000,482000.000,213000.000,482500.000,212750.000,482250.000,500,center_in_cheonan
C02443,213000.000,482000.000,213500.000,482500.000,213250.000,482250.000,500,center_in_cheonan
C02444,213500.000,482000.000,214000.000,482500.000,213750.000,482250.000,500,center_in_cheonan
C02445,214000.000,482000.000,214500.000,482500.000,214250.000,482250.000,500,center_in_cheonan
C02446,214500.000,482000.000,215000.000,482500.000,214750.000,482250.000,500,center_in_cheonan
C02447,215000.000,482000.000,215500.000,482500.000,215250.000,482250.000,500,center_in_cheonan
C02448,215500.000,482000.000,216000.000,482500.000,215750.000,482250.000,500,center_in_cheonan
C02449,216000.000,482000.000,216500.000,482500.000,216250.000,482250.000,500,center_in_cheonan
C02450,216500.000,482000.000,217000.000,482500.000,216750.000,482250.000,500,center_in_cheonan
C02451,217000.000,482000.000,217500.000,482500.000,217250.000,482250.000,500,center_in_cheonan
C02452,217500.000,482000.000,218000.000,482500.000,217750.000,482250.000,500,center_in_cheonan
C02453,218000.000,482000.000,218500.000,482500.000,218250.000,482250.000,500,center_in_cheonan
C02454,218500.000,482000.000,219000.000,482500.000,218750.000,482250.000,500,center_in_cheonan
C02455,207000.000,482500.000,207500.000,483000.000,207250.000,482750.000,500,center_in_cheonan
C02456,207500.000,482500.000,208000.000,483000.000,207750.000,482750.000,500,center_in_cheonan
C02457,208500.000,482500.000,209000.000,483000.000,208750.000,482750.000,500,center_in_cheonan
C02458,209000.000,482500.000,209500.000,483000.000,209250.000,482750.000,500,center_in_cheonan
C02459,209500.000,482500.000,210000.000,483000.000,209750.000,482750.000,500,center_in_cheonan
C02460,210000.000,482500.000,210500.000,483000.000,210250.000,482750.000,500,center_in_cheonan
C02461,210500.000,482500.000,211000.000,483000.000,210750.000,482750.000,500,center_in_cheonan
C02462,211000.000,482500.000,211500.000,483000.000,211250.000,482750.000,500,center_in_cheonan
C02463,211500.000,482500.000,212000.000,483000.000,211750.000,482750.000,500,center_in_cheonan
C02464,212000.000,482500.000,212500.000,483000.000,212250.000,482750.000,500,center_in_cheonan
C02465,212500.000,482500.000,213000.000,483000.000,212750.000,482750.000,500,center_in_cheonan
C02466,213000.000,482500.000,213500.000,483000.000,213250.000,482750.000,500,center_in_cheonan
C02467,213500.000,482500.000,214000.000,483000.000,213750.000,482750.000,500,center_in_cheonan
C02468,214000.000,482500.000,214500.000,483000.000,214250.000,482750.000,500,center_in_cheonan
C02469,214500.000,482500.000,215000.000,483000.000,214750.000,482750.000,500,center_in_cheonan
C02470,215000.000,482500.000,215500.000,483000.000,215250.000,482750.000,500,center_in_cheonan
C02471,215500.000,482500.000,216000.000,483000.000,215750.000,482750.000,500,center_in_cheonan
C02472,216000.000,482500.000,216500.000,483000.000,216250.000,482750.000,500,center_in_cheonan
C02473,216500.000,482500.000,217000.000,483000.000,216750.000,482750.000,500,center_in_cheonan
C02474,217000.000,482500.000,217500.000,483000.000,217250.000,482750.000,500,center_in_cheonan
C02475,217500.000,482500.000,218000.000,483000.000,217750.000,482750.000,500,center_in_cheonan
C02476,218000.000,482500.000,218500.000,483000.000,218250.000,482750.000,500,center_in_cheonan
C02477,208500.000,483000.000,209000.000,483500.000,208750.000,483250.000,500,center_in_cheonan
C02478,209000.000,483000.000,209500.000,483500.000,209250.000,483250.000,500,center_in_cheonan
C02479,209500.000,483000.000,210000.000,483500.000,209750.000,483250.000,500,center_in_cheonan
C02480,210000.000,483000.000,210500.000,483500.000,210250.000,483250.000,500,center_in_cheonan
C02481,210500.000,483000.000,211000.000,483500.000,210750.000,483250.000,500,center_in_cheonan
C02482,211000.000,483000.000,211500.000,483500.000,211250.000,483250.000,500,center_in_cheonan
C02483,211500.000,483000.000,212000.000,483500.000,211750.000,483250.000,500,center_in_cheonan
C02484,212000.000,483000.000,212500.000,483500.000,212250.000,483250.000,500,center_in_cheonan
